MolecularWeight,XLogP,ExactMass,MonoisotopicMass,TPSA,Complexity,Charge,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,HeavyAtomCount,IsotopeAtomCount,AtomStereoCount,DefinedAtomStereoCount,UndefinedAtomStereoCount,BondStereoCount,DefinedBondStereoCount,UndefinedBondStereoCount,CovalentUnitCount,Volume3D,XStericQuadrupole3D,YStericQuadrupole3D,ZStericQuadrupole3D,FeatureCount3D,FeatureAcceptorCount3D,FeatureDonorCount3D,FeatureAnionCount3D,FeatureCationCount3D,FeatureRingCount3D,FeatureHydrophobeCount3D,ConformerModelRMSD3D,EffectiveRotorCount3D,ConformerCount3D
516.7,5.5,516.34508925,516.34508925,104.0,994.0,0.0,3.0,6.0,6.0,37.0,0.0,10.0,10.0,0.0,1.0,1.0,0.0,1.0,408.0,15.3,6.42,1.29,14.0,5.0,2.0,1.0,0.0,4.0,2.0,1.0,8.0,5.0
140.03,-2.0,139.98746025,139.98746025,94.8,133.0,0.0,3.0,5.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.6,3.15,1.18,0.93,7.0,5.0,0.0,2.0,0.0,0.0,0.0,0.4,2.0,3.0
118.14,1.3,118.0530982,118.0530982,28.7,103.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.5,2.95,1.52,0.6,4.0,0.0,1.0,0.0,1.0,2.0,0.0,0.4,0.0,1.0
94.11,1.5,94.041864811,94.041864811,20.2,46.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.5,2.19,1.47,0.6,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4,0.0,1.0
308.37,-1.0,308.17360725,308.17360725,113.0,367.0,0.0,4.0,5.0,8.0,22.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,244.1,12.82,2.56,1.45,11.0,4.0,3.0,1.0,1.0,1.0,1.0,0.8,9.0,10.0
255.12,-3.1,255.01440327,255.01440327,161.0,346.0,0.0,5.0,8.0,6.0,16.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,171.3,7.4,2.68,1.0,12.0,8.0,1.0,3.0,0.0,0.0,0.0,0.8,7.0,10.0
172.26,4.1,172.146329876,172.146329876,37.3,110.0,0.0,1.0,2.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,151.4,16.85,0.9,0.6,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.8,8.0,10.0
281.32,1.9,281.13889351,281.13889351,137.0,390.0,0.0,5.0,5.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,215.7,19.6,1.74,1.0,9.0,0.0,5.0,0.0,2.0,2.0,0.0,0.8,5.0,5.0
454.5,-6.3,454.22749329,454.22749329,262.0,593.0,0.0,10.0,14.0,6.0,31.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,315.9,9.6,4.13,2.33,27.0,10.0,10.0,0.0,4.0,3.0,0.0,1.0,9.4,10.0
122.12,1.9,122.03677943,122.03677943,37.3,104.0,0.0,1.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.2,3.43,1.51,0.6,4.0,2.0,0.0,1.0,0.0,1.0,0.0,0.4,1.0,2.0
153.14,0.9,153.042593085,153.042593085,69.6,149.0,0.0,3.0,3.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,114.8,4.12,1.79,0.63,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.4,2.0,6.0
30.026,1.2,30.010564683,30.010564683,17.1,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.8,0.93,0.56,0.56,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0
154.25,2.5,154.135765193,154.135765193,9.2,164.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,128.0,2.52,1.57,1.48,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.4,1.2,1.0
164.16,1.5,164.047344113,164.047344113,57.5,178.0,0.0,2.0,3.0,2.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,130.3,7.65,1.32,0.61,5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.6,2.0,1.0
456.7,7.3,456.32529729,456.32529729,59.8,532.0,2.0,2.0,2.0,11.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,374.8,51.8,3.31,1.04,8.0,0.0,2.0,0.0,2.0,4.0,0.0,1.0,11.0,10.0
252.23,-0.7,252.08585488,252.08585488,114.0,308.0,0.0,3.0,7.0,2.0,18.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,175.7,7.45,2.29,0.83,13.0,4.0,3.0,0.0,3.0,3.0,0.0,0.6,3.0,10.0
169.07,-4.6,169.01400935,169.01400935,107.0,162.0,0.0,4.0,6.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,113.3,6.34,1.14,0.85,9.0,5.0,1.0,2.0,1.0,0.0,0.0,0.6,4.0,7.0
520.5,-0.6,520.10124741,520.10124741,232.0,958.0,0.0,4.0,13.0,9.0,36.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,370.4,23.68,2.69,2.21,18.0,8.0,2.0,3.0,1.0,4.0,0.0,1.0,10.6,10.0
369.34,-0.1,369.13002593,369.13002593,64.1,595.0,0.0,1.0,9.0,4.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,263.4,12.6,3.09,0.8,10.0,3.0,0.0,1.0,3.0,3.0,0.0,0.8,5.2,10.0
539.6,-7.0,539.28025714,539.28025714,284.0,760.0,0.0,11.0,16.0,6.0,37.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,1.0,376.2,22.25,2.89,1.94,31.0,11.0,11.0,0.0,5.0,4.0,0.0,1.0,10.0,10.0
487.7,4.8,487.19633427,487.19633427,144.0,738.0,0.0,1.0,7.0,12.0,33.0,0.0,3.0,2.0,1.0,4.0,4.0,0.0,1.0,388.8,31.03,3.33,2.01,11.0,5.0,1.0,0.0,0.0,2.0,3.0,1.2,12.0,10.0
174.15,0.9,174.031694049,174.031694049,54.4,291.0,0.0,1.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,132.8,3.96,2.45,0.59,5.0,2.0,1.0,0.0,0.0,2.0,0.0,0.4,0.0,1.0
310.4,4.8,310.146998583,310.146998583,17.8,362.0,0.0,0.0,1.0,4.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,258.7,13.25,3.38,1.19,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.8,4.0,10.0
356.0,5.8,355.881311,353.884261,65.8,282.0,0.0,2.0,3.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,231.7,8.59,2.52,1.92,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.6,2.0,10.0
513.7,5.1,513.32791727,513.32791727,63.0,751.0,0.0,1.0,6.0,8.0,37.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,403.5,10.21,6.16,3.32,10.0,1.0,1.0,0.0,3.0,4.0,1.0,1.2,11.4,10.0
370.4,3.8,370.17802393,370.17802393,65.0,666.0,0.0,1.0,5.0,2.0,27.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,287.8,8.68,5.05,0.94,11.0,4.0,1.0,0.0,0.0,4.0,2.0,0.8,3.2,4.0
249.27,2.4,249.11134135,249.11134135,76.2,288.0,0.0,2.0,4.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,192.0,14.75,1.75,0.68,7.0,2.0,2.0,0.0,0.0,2.0,1.0,0.8,6.0,10.0
213.19,-1.7,213.07495584,213.07495584,97.4,328.0,0.0,2.0,4.0,2.0,15.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,150.3,6.69,1.95,0.81,9.0,4.0,3.0,0.0,0.0,2.0,0.0,0.6,3.0,10.0
340.5,4.0,340.16093457,340.16093457,57.6,426.0,0.0,1.0,4.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,272.5,14.32,4.39,0.74,7.0,1.0,1.0,0.0,2.0,3.0,0.0,0.8,6.0,10.0
283.32,1.5,283.132076794,283.132076794,66.6,437.0,0.0,1.0,4.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,220.6,9.46,3.03,0.85,8.0,2.0,1.0,0.0,2.0,3.0,0.0,0.6,3.2,9.0
381.3,4.6,381.13002593,381.13002593,74.2,471.0,0.0,0.0,9.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,281.4,27.9,1.84,0.87,6.0,2.0,0.0,0.0,1.0,3.0,0.0,0.8,7.0,10.0
380.5,4.3,380.16574516,380.16574516,100.0,666.0,0.0,2.0,5.0,3.0,26.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,288.9,11.31,2.89,1.26,11.0,5.0,0.0,2.0,0.0,3.0,1.0,0.8,4.2,1.0
127.9124,0.9,127.9123,127.9123,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.5,0.84,0.84,0.84,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0
350.4,2.2,350.20932405,350.20932405,87.0,597.0,0.0,3.0,5.0,3.0,25.0,0.0,6.0,6.0,0.0,1.0,1.0,0.0,1.0,271.4,13.26,2.21,1.31,10.0,4.0,3.0,0.0,0.0,3.0,0.0,0.8,5.0,10.0
255.3,0.1,255.01361889,255.01361889,122.0,320.0,0.0,2.0,6.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,180.0,5.19,2.88,1.33,8.0,3.0,2.0,0.0,1.0,2.0,0.0,0.6,3.0,10.0
310.33,1.6,310.07357611,310.07357611,125.0,420.0,0.0,2.0,8.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,224.2,6.32,3.65,1.74,8.0,2.0,2.0,0.0,2.0,2.0,0.0,0.8,5.0,10.0
426.4,2.1,426.13911345,426.13911345,78.9,771.0,0.0,2.0,8.0,5.0,31.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,314.0,14.96,2.85,1.3,12.0,4.0,1.0,1.0,2.0,4.0,0.0,0.8,6.2,10.0
244.22,-0.3,244.08593506,244.08593506,78.9,385.0,0.0,2.0,5.0,2.0,17.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,174.8,6.33,2.69,0.79,8.0,4.0,2.0,0.0,0.0,2.0,0.0,0.6,3.0,10.0
182.17,-2.9,182.08668395,182.08668395,89.3,166.0,0.0,3.0,6.0,5.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,128.2,4.83,1.48,1.16,7.0,2.0,2.0,1.0,2.0,0.0,0.0,0.6,5.0,10.0
321.2,4.3,320.011933,320.011933,55.1,396.0,0.0,1.0,3.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,229.6,8.52,3.36,1.29,7.0,3.0,0.0,1.0,0.0,3.0,0.0,0.6,3.0,10.0
435.3,4.5,434.04907,434.04907,121.0,609.0,0.0,2.0,7.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,306.2,9.15,5.34,1.35,10.0,2.0,2.0,0.0,2.0,3.0,1.0,0.8,4.0,10.0
463.5,5.4,463.20827625,463.20827625,78.6,597.0,0.0,2.0,9.0,9.0,33.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,349.4,11.65,4.67,3.05,9.0,2.0,2.0,0.0,2.0,3.0,0.0,1.0,10.0,10.0
159.59,-3.3,158.9756919,158.9756919,74.8,136.0,0.0,2.0,4.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,101.4,5.2,1.01,0.91,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.6,3.0,7.0
260.22,-0.9,260.08084968,260.08084968,99.1,413.0,0.0,3.0,6.0,2.0,18.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,182.7,6.34,2.6,0.92,10.0,5.0,3.0,0.0,0.0,2.0,0.0,0.6,3.0,10.0
390.5,3.9,390.24062418,390.24062418,72.8,637.0,0.0,1.0,5.0,7.0,28.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,1.0,307.4,11.66,4.87,1.76,9.0,3.0,1.0,0.0,0.0,3.0,2.0,1.0,9.0,10.0
552.6,-6.8,552.31189162,552.31189162,297.0,757.0,0.0,11.0,15.0,10.0,38.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,394.6,10.91,7.07,2.24,29.0,10.0,11.0,0.0,5.0,3.0,0.0,1.2,14.6,10.0
298.37,3.1,298.17802393,298.17802393,46.2,429.0,0.0,0.0,5.0,1.0,21.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,216.2,4.59,3.57,1.47,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.6,3.2,1.0
528.9,8.7,527.154948,527.154948,23.5,671.0,0.0,1.0,2.0,10.0,35.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,408.3,20.0,5.44,1.82,9.0,1.0,1.0,0.0,1.0,4.0,2.0,1.0,10.0,10.0
314.4,1.5,314.08374688,314.08374688,98.4,451.0,0.0,2.0,5.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235.1,7.02,4.08,1.02,9.0,3.0,2.0,0.0,1.0,3.0,0.0,0.6,4.0,10.0
622.8,6.0,622.40808342,622.40808342,135.0,1060.0,0.0,4.0,9.0,7.0,44.0,0.0,12.0,12.0,0.0,4.0,4.0,0.0,1.0,495.7,20.79,4.38,3.1,16.0,8.0,4.0,0.0,0.0,1.0,3.0,1.2,9.6,10.0
186.23,-0.7,186.04629874,186.04629874,94.6,224.0,0.0,2.0,4.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,135.0,5.96,1.32,0.9,6.0,2.0,2.0,0.0,1.0,1.0,0.0,0.6,2.0,2.0
140.19,0.3,140.1061964,140.1061964,13.0,84.0,0.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.5,1.48,1.48,1.48,8.0,0.0,0.0,0.0,4.0,4.0,0.0,0.4,1.2,1.0
327.12,4.0,325.9861121,325.9861121,95.2,404.0,0.0,2.0,4.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,226.1,13.28,2.57,0.72,8.0,3.0,2.0,1.0,0.0,2.0,0.0,0.6,4.0,10.0
382.5,5.9,382.228322906,382.228322906,12.0,552.0,1.0,0.0,1.0,4.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,317.2,27.48,1.59,1.54,6.0,0.0,0.0,0.0,2.0,4.0,0.0,0.8,4.0,6.0
397.7,6.1,396.002153,396.002153,43.1,379.0,0.0,0.0,2.0,6.0,24.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,287.3,13.5,3.9,1.4,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.8,6.0,10.0
280.31,0.4,280.06301143,280.06301143,116.0,368.0,0.0,2.0,7.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,203.9,6.48,3.5,1.21,9.0,4.0,2.0,0.0,1.0,2.0,0.0,0.6,4.0,10.0
685.7,-7.0,685.32558462,685.32558462,393.0,1280.0,0.0,15.0,13.0,10.0,48.0,0.0,7.0,7.0,0.0,1.0,1.0,0.0,1.0,489.1,18.73,8.54,1.75,29.0,10.0,15.0,0.0,3.0,1.0,0.0,1.4,14.8,10.0
280.36,2.0,280.16745924,280.16745924,66.8,388.0,0.0,2.0,4.0,0.0,20.0,0.0,5.0,5.0,0.0,2.0,2.0,0.0,1.0,225.4,8.17,3.1,1.08,6.0,3.0,2.0,0.0,0.0,1.0,0.0,0.6,1.8,1.0
265.3,0.9,265.13140809,265.13140809,67.8,302.0,0.0,2.0,5.0,5.0,19.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,206.2,8.47,2.6,1.34,8.0,3.0,2.0,0.0,1.0,2.0,0.0,0.8,6.0,10.0
423.2,1.1,422.0283709,422.0283709,159.0,546.0,0.0,3.0,8.0,10.0,27.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,293.0,11.13,8.51,1.3,12.0,7.0,2.0,2.0,0.0,1.0,0.0,1.0,12.0,10.0
441.5,2.3,441.1787522,441.1787522,133.0,888.0,0.0,4.0,7.0,5.0,32.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,326.3,18.71,2.64,2.24,12.0,5.0,3.0,1.0,0.0,3.0,0.0,1.0,7.0,10.0
471.5,0.0,471.22301705,471.22301705,161.0,680.0,0.0,4.0,10.0,8.0,34.0,0.0,5.0,4.0,1.0,0.0,0.0,0.0,1.0,347.4,7.12,4.31,2.88,17.0,5.0,4.0,0.0,4.0,4.0,0.0,1.0,10.0,10.0
289.5,5.0,287.951163,287.951163,29.5,252.0,0.0,1.0,2.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,198.5,8.82,1.84,1.54,4.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6,2.0,10.0
356.2,-0.3,355.0047991,355.0047991,112.0,443.0,0.0,3.0,5.0,6.0,21.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,244.7,15.45,1.62,1.35,9.0,5.0,3.0,0.0,0.0,1.0,0.0,0.8,7.0,10.0
234.08,2.0,233.0010339,233.0010339,40.5,203.0,0.0,1.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,164.7,7.76,1.56,0.99,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,3.0,10.0
267.31,1.3,267.06776246,267.06776246,107.0,374.0,0.0,2.0,6.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,196.2,12.15,1.61,1.06,7.0,2.0,2.0,0.0,1.0,2.0,0.0,0.6,3.0,10.0
483.7,4.9,483.30184471,483.30184471,112.0,825.0,0.0,3.0,5.0,7.0,33.0,0.0,9.0,4.0,5.0,0.0,0.0,0.0,1.0,376.7,20.92,4.41,1.65,13.0,5.0,2.0,1.0,0.0,4.0,1.0,1.6,10.2,10.0
366.4,4.5,366.1592946,366.1592946,97.4,607.0,0.0,2.0,6.0,5.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,289.7,23.4,2.95,1.38,8.0,2.0,2.0,0.0,1.0,3.0,0.0,0.8,5.0,10.0
416.1,5.3,415.983074,413.986024,27.0,407.0,0.0,0.0,2.0,6.0,25.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,291.7,8.01,5.96,1.7,5.0,1.0,0.0,0.0,1.0,3.0,0.0,0.8,6.0,10.0
339.6,5.7,339.361348448,339.361348448,32.5,292.0,0.0,1.0,3.0,12.0,24.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,296.0,10.4,4.42,2.85,11.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,13.2,10.0
261.25,2.9,261.08012141,261.08012141,57.6,462.0,0.0,1.0,5.0,1.0,19.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,194.3,5.55,3.71,0.76,8.0,3.0,0.0,1.0,1.0,3.0,0.0,0.6,1.6,2.0
313.28,2.9,313.08626942,313.08626942,84.1,454.0,0.0,2.0,5.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,235.2,16.09,2.76,0.86,7.0,2.0,2.0,0.0,0.0,3.0,0.0,0.8,5.0,10.0
317.5,5.7,317.27186474,317.27186474,12.5,336.0,0.0,0.0,2.0,6.0,23.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,272.5,13.77,3.12,1.77,7.0,1.0,0.0,0.0,1.0,2.0,3.0,0.8,7.2,10.0
519.6,-4.0,519.06645956,519.06645956,279.0,862.0,0.0,4.0,14.0,11.0,33.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,361.4,12.75,6.32,1.76,16.0,7.0,2.0,2.0,2.0,3.0,0.0,1.2,12.6,10.0
164.2,2.0,164.083729621,164.083729621,29.5,145.0,0.0,1.0,2.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,136.6,5.24,2.13,0.81,4.0,1.0,1.0,0.0,0.0,1.0,1.0,0.6,3.0,9.0
478.9,-1.3,478.1142934,478.1142934,182.0,1010.0,0.0,6.0,9.0,2.0,33.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,333.8,9.25,3.39,2.42,16.0,5.0,6.0,0.0,1.0,4.0,0.0,0.8,2.6,3.0
396.95,2.2,396.84606,396.84606,29.1,275.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,171.6,5.42,2.82,0.66,6.0,1.0,1.0,0.0,0.0,2.0,2.0,0.4,0.0,1.0
384.4,2.5,384.17841785,384.17841785,101.0,623.0,0.0,1.0,8.0,5.0,27.0,0.0,8.0,7.0,1.0,0.0,0.0,0.0,1.0,274.0,9.74,3.18,2.47,9.0,5.0,0.0,1.0,0.0,3.0,0.0,0.8,7.2,10.0
494.6,3.8,494.15115773,494.15115773,138.0,887.0,0.0,2.0,7.0,7.0,35.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0,374.0,22.93,3.16,1.37,14.0,5.0,1.0,2.0,0.0,5.0,1.0,1.2,9.4,10.0
233.24,-1.0,233.03579362,233.03579362,100.0,446.0,0.0,1.0,5.0,1.0,15.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,161.9,3.05,2.86,1.22,9.0,5.0,0.0,1.0,0.0,2.0,1.0,0.6,1.6,2.0
558.5,-0.2,558.18385241,558.18385241,158.0,1080.0,0.0,4.0,12.0,7.0,40.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,402.8,31.59,5.0,1.12,16.0,5.0,3.0,1.0,3.0,4.0,0.0,1.2,9.8,10.0
72.06,-0.2,72.021129366,72.021129366,26.3,57.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.3,1.72,1.01,0.58,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.6,1.0
114.15,0.3,113.94453627,113.94453627,98.0,98.0,0.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.2,1.55,1.13,1.1,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,1.0
304.5,8.7,304.300425216,304.300425216,3.9,208.0,1.0,0.0,0.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,275.4,53.46,1.03,0.87,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.6,15.0,10.0
34.015,-0.9,34.005479302,34.005479302,40.5,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.6,1.02,0.49,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0
51.45,0.2,50.9637673,50.9637673,23.1,2.0,-1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.1,1.26,0.59,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.0
315.6,5.3,313.978046,313.978046,41.1,308.0,0.0,2.0,1.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,219.9,18.39,1.7,0.61,5.0,1.0,2.0,0.0,0.0,2.0,0.0,0.6,4.0,10.0
206.31,1.6,206.08776963,206.08776963,43.8,248.0,0.0,0.0,2.0,2.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,165.3,9.59,1.77,0.72,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.6,2.8,9.0
194.27,4.2,194.130679813,194.130679813,29.5,136.0,0.0,1.0,2.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,165.5,14.51,1.3,0.77,5.0,1.0,1.0,0.0,0.0,1.0,2.0,0.6,6.0,10.0
302.35,2.9,302.08374688,302.08374688,108.0,382.0,0.0,2.0,5.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,227.2,17.59,2.11,0.75,9.0,2.0,2.0,0.0,1.0,3.0,1.0,0.8,5.0,10.0
380.7,1.2,378.902181,378.902181,163.0,604.0,0.0,3.0,7.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,233.3,7.35,2.69,1.48,9.0,4.0,3.0,0.0,1.0,1.0,0.0,0.6,3.0,8.0
362.8,4.5,362.0144595,362.0144595,86.1,500.0,0.0,0.0,6.0,6.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,259.0,12.69,3.27,1.04,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.8,6.0,10.0
417.5,6.8,417.25152322,417.25152322,73.9,562.0,0.0,1.0,6.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,338.9,32.41,2.87,0.81,9.0,4.0,1.0,0.0,1.0,2.0,1.0,1.2,15.0,10.0
269.12,4.3,268.0057849,268.0057849,40.5,226.0,0.0,2.0,2.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,193.0,8.38,1.9,1.1,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.6,2.0,10.0
220.97,1.4,219.9459011,219.9459011,44.8,181.0,0.0,0.0,4.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,141.1,5.37,1.87,1.33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,4.0,10.0
407.6,4.1,405.979109,405.979109,85.6,629.0,0.0,1.0,4.0,3.0,26.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,280.7,14.06,2.93,1.53,8.0,4.0,1.0,0.0,0.0,3.0,0.0,0.6,3.0,10.0
299.3,3.6,299.07284784,299.07284784,92.3,363.0,0.0,2.0,4.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,227.4,15.05,2.41,1.15,6.0,1.0,2.0,0.0,0.0,3.0,0.0,0.8,5.0,10.0
358.2,0.8,357.0004627,357.0004627,91.8,447.0,0.0,2.0,5.0,6.0,21.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,245.1,15.52,1.58,1.34,7.0,4.0,2.0,0.0,0.0,1.0,0.0,0.8,7.0,10.0
590.8,6.4,590.38186868,590.38186868,134.0,910.0,0.0,4.0,8.0,13.0,42.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,468.9,20.33,7.21,2.13,19.0,7.0,3.0,1.0,0.0,3.0,5.0,1.4,15.2,10.0
362.4,-0.5,362.13903326,362.13903326,76.6,636.0,0.0,1.0,9.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,262.1,12.32,2.79,0.92,11.0,4.0,0.0,1.0,2.0,4.0,0.0,0.8,3.8,7.0
